alba_name,sub_code,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
경리·회계보조,6030,0.005246418,0.10397571,0.754370992,0.005246418,0.005246418,0.005246418,0.005246418,0.005246418,0.005246418,0.005246418,0.005246418,0.005246418,0.005246418,0.005246418,0.005246418,0.005246418,0.005246418,0.005246418,0.005246418,0.005246418,0.005246418,0.005246418,0.005246418,0.005246418,0.005246418,0.005246418,0.005246418,0.005246418,0.005246418
인사·총무,6033,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.837165388,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522
마케팅·광고·홍보,6036,0.84595831,0.005501489,0.005501489,0.005501489,0.005501489,0.005501489,0.005501489,0.005501489,0.005501489,0.005501489,0.005501489,0.005501489,0.005501489,0.005501489,0.005501489,0.005501489,0.005501489,0.005501489,0.005501489,0.005501489,0.005501489,0.005501489,0.005501489,0.005501489,0.005501489,0.005501489,0.005501489,0.005501489,0.005501489
바이럴·SNS마케팅,6081,0.004414702,0.004414702,0.004414702,0.004414702,0.004414702,0.004414702,0.004414702,0.004414702,0.004414702,0.445958878,0.004414702,0.004414702,0.004414702,0.004414702,0.004414702,0.004414702,0.004414702,0.004414702,0.004414702,0.004414702,0.004414702,0.434844159,0.004414702,0.004414702,0.004414702,0.004414702,0.004414702,0.004414702,0.004414702
번역·통역,6050,0.005271827,0.005271827,0.005271827,0.005271827,0.005271827,0.005271827,0.005271827,0.005271827,0.005271827,0.005271827,0.005271827,0.005271827,0.005271827,0.005271827,0.005271827,0.005271827,0.005271827,0.005271827,0.852388846,0.005271827,0.005271827,0.005271827,0.005271827,0.005271827,0.005271827,0.005271827,0.005271827,0.005271827,0.005271827
복사·출력·제본,6055,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.741390641,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049
편집·교정·교열,6060,0.00457473,0.00457473,0.00457473,0.00457473,0.00457473,0.00457473,0.00457473,0.00457473,0.00457473,0.00457473,0.00457473,0.00457473,0.00457473,0.00457473,0.00457473,0.00457473,0.00457473,0.00457473,0.00457473,0.00457473,0.00457473,0.00457473,0.00457473,0.00457473,0.871907553,0.00457473,0.00457473,0.00457473,0.00457473
공공기관·공기업·협회,6070,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.72638725,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.171465954
학교·도서관·교육기관,6080,0.005204905,0.005204905,0.005204905,0.005204905,0.005204905,0.005204905,0.005204905,0.005204905,0.005204905,0.005204905,0.005204905,0.005204905,0.176108204,0.005204905,0.005204905,0.005204905,0.005204905,0.005204905,0.005204905,0.005204905,0.005204905,0.005204905,0.005204905,0.683359354,0.005204905,0.005204905,0.005204905,0.005204905,0.005204905
고객상담·인바운드,7010,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.840926585,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193
텔레마케팅·아웃바운드,7020,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.872424653,0.004556262,0.004556262,0.004556262,0.004556262
쇼핑몰인바운드,7051,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.840926585,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193,0.005681193
금융·보험영업,7025,0.004056501,0.004056501,0.886417976,0.004056501,0.004056501,0.004056501,0.004056501,0.004056501,0.004056501,0.004056501,0.004056501,0.004056501,0.004056501,0.004056501,0.004056501,0.004056501,0.004056501,0.004056501,0.004056501,0.004056501,0.004056501,0.004056501,0.004056501,0.004056501,0.004056501,0.004056501,0.004056501,0.004056501,0.004056501
오프라인영업·판매,7030,0.205832547,0.00400371,0.00400371,0.00400371,0.00400371,0.00400371,0.00400371,0.00400371,0.00400371,0.00400371,0.00400371,0.00400371,0.00400371,0.00400371,0.00400371,0.00400371,0.00400371,0.00400371,0.36430783,0.00400371,0.00400371,0.32576316,0.00400371,0.00400371,0.00400371,0.00400371,0.00400371,0.00400371,0.00400371
설문조사·리서치,7040,0.004687521,0.004687521,0.004687521,0.004687521,0.004687521,0.004687521,0.004687521,0.004687521,0.004687521,0.004687521,0.004687521,0.004687521,0.868749413,0.004687521,0.004687521,0.004687521,0.004687521,0.004687521,0.004687521,0.004687521,0.004687521,0.004687521,0.004687521,0.004687521,0.004687521,0.004687521,0.004687521,0.004687521,0.004687521
콜센터관리·모니터링,7052,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.004556262,0.872424653,0.004556262,0.004556262,0.004556262,0.004556262
영업관리·지원,7050,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.837165388,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522,0.005815522
제조·가공·조립,8020,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.820944556,0.006394837,0.006394837,0.006394837,0.006394837
포장·품질검사,8040,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.602090545,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.264814367,0.004929448,0.004929448,0.004929448,0.004929448
입출고·창고관리,8050,0.004918545,0.004918545,0.004918545,0.004918545,0.004918545,0.004918545,0.004918545,0.004918545,0.004918545,0.004918545,0.004918545,0.004918545,0.004918545,0.004918545,0.004918545,0.004918545,0.862280746,0.004918545,0.004918545,0.004918545,0.004918545,0.004918545,0.004918545,0.004918545,0.004918545,0.004918545,0.004918545,0.004918545,0.004918545
상하차·소화물 분류,8056,0.00663336,0.00663336,0.00663336,0.00663336,0.00663336,0.00663336,0.00663336,0.00663336,0.00663336,0.00663336,0.00663336,0.00663336,0.00663336,0.00663336,0.00663336,0.00663336,0.81426591,0.00663336,0.00663336,0.00663336,0.00663336,0.00663336,0.00663336,0.00663336,0.00663336,0.00663336,0.00663336,0.00663336,0.00663336
물류피킹·포장·전산,8111,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.602090545,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.004929448,0.264814367,0.004929448,0.004929448,0.004929448,0.004929448
지게차운전,8112,0.004968515,0.004968515,0.004968515,0.004968515,0.004968515,0.004968515,0.004968515,0.004968515,0.004968515,0.004968515,0.004968515,0.004968515,0.004968515,0.004968515,0.004968515,0.004968515,0.489792455,0.004968515,0.004968515,0.004968515,0.004968515,0.004968515,0.004968515,0.004968515,0.060232355,0.320793802,0.004968515,0.004968515,0.004968515
금형·사출·프레스·사상,8113,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.006394837,0.820944556,0.006394837,0.006394837,0.006394837,0.006394837
반도체·전자부품생산,8114,0.004082652,0.755624479,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.134143917,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652
기계조작·오퍼레이터,8115,0.004082652,0.755624479,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.134143917,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652
정비·수리·설치·A/S,8075,0.004552773,0.004552773,0.004552773,0.004552773,0.004552773,0.568292128,0.004552773,0.004552773,0.004552773,0.004552773,0.118559872,0.004552773,0.004552773,0.004552773,0.004552773,0.004552773,0.004552773,0.004552773,0.004552773,0.004552773,0.004552773,0.004552773,0.004552773,0.004552773,0.194775909,0.004552773,0.004552773,0.004552773,0.004552773
전기·시설물관리,8116,0.004082652,0.755624479,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.134143917,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652,0.004082652
운반·설치·철거,8117,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.786830676,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.080874023,0.004899826,0.004899826,0.004899826,0.004899826
공사·건설현장,8085,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.786830676,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.080874023,0.004899826,0.004899826,0.004899826,0.004899826
전기·칸막이·배관공사,8095,0.005181028,0.005181028,0.005181028,0.005181028,0.005181028,0.005181028,0.005181028,0.005181028,0.005181028,0.005181028,0.005181028,0.005181028,0.005181028,0.005181028,0.005181028,0.854931211,0.005181028,0.005181028,0.005181028,0.005181028,0.005181028,0.005181028,0.005181028,0.005181028,0.005181028,0.005181028,0.005181028,0.005181028,0.005181028
인테리어·보수공사,8118,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.786830676,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.004899826,0.080874023,0.004899826,0.004899826,0.004899826,0.004899826
조선소,8100,0.005306764,0.005306764,0.005306764,0.005306764,0.005306764,0.005306764,0.005306764,0.005306764,0.005306764,0.005306764,0.005306764,0.005306764,0.005306764,0.005306764,0.005306764,0.005306764,0.005306764,0.005306764,0.851410616,0.005306764,0.005306764,0.005306764,0.005306764,0.005306764,0.005306764,0.005306764,0.005306764,0.005306764,0.005306764
재단·재봉,8110,0.005572367,0.005572367,0.005572367,0.005572367,0.005572367,0.005572367,0.005572367,0.005572367,0.005572367,0.005572367,0.005572367,0.005572367,0.005572367,0.005572367,0.005572367,0.005572367,0.005572367,0.005572367,0.005572367,0.005572367,0.005572367,0.005572367,0.005572367,0.005572367,0.005572367,0.843973712,0.005572367,0.005572367,0.005572367
생산·건설·노무 기타,8990,0.006708836,0.006708836,0.006708836,0.006708836,0.006708836,0.006708836,0.006708836,0.006708836,0.006708836,0.006708836,0.006708836,0.006708836,0.006708836,0.812152593,0.006708836,0.006708836,0.006708836,0.006708836,0.006708836,0.006708836,0.006708836,0.006708836,0.006708836,0.006708836,0.006708836,0.006708836,0.006708836,0.006708836,0.006708836
웹·콘텐츠기획,9005,0.005242692,0.005242692,0.005242692,0.005242692,0.005242692,0.005242692,0.005242692,0.005242692,0.005242692,0.005242692,0.005242692,0.005242692,0.853204629,0.005242692,0.005242692,0.005242692,0.005242692,0.005242692,0.005242692,0.005242692,0.005242692,0.005242692,0.005242692,0.005242692,0.005242692,0.005242692,0.005242692,0.005242692,0.005242692
사이트관리·기술지원,9010,0.005370589,0.005370589,0.005370589,0.005370589,0.005370589,0.005370589,0.005370589,0.005370589,0.005370589,0.005370589,0.005370589,0.005370589,0.462622207,0.005370589,0.005370589,0.005370589,0.005370589,0.005370589,0.005370589,0.005370589,0.005370589,0.392371883,0.005370589,0.005370589,0.005370589,0.005370589,0.005370589,0.005370589,0.005370589
프로그래머,9060,0.007409146,0.007409146,0.007409146,0.007409146,0.007409146,0.007409146,0.007409146,0.007409146,0.007409146,0.007409146,0.007409146,0.007409146,0.007409146,0.007409146,0.007409146,0.007409146,0.007409146,0.007409146,0.007409146,0.007409146,0.007409146,0.007409146,0.79254391,0.007409146,0.007409146,0.007409146,0.007409146,0.007409146,0.007409146
HTML코딩,9061,0.005413979,0.005413979,0.005413979,0.005413979,0.005413979,0.005413979,0.005413979,0.005413979,0.005413979,0.005413979,0.005413979,0.005413979,0.005413979,0.005413979,0.005413979,0.005413979,0.309271534,0.005413979,0.005413979,0.005413979,0.005413979,0.005413979,0.41223748,0.005413979,0.005413979,0.137727526,0.005413979,0.005413979,0.005413979
QA·테스터·검증,9063,0.008862849,0.008862849,0.008862849,0.008862849,0.008862849,0.008862849,0.008862849,0.008862849,0.008862849,0.008862849,0.008862849,0.008862849,0.008862849,0.008862849,0.751840217,0.008862849,0.008862849,0.008862849,0.008862849,0.008862849,0.008862849,0.008862849,0.008862849,0.008862849,0.008862849,0.008862849,0.008862849,0.008862849,0.008862849
시스템·네트워크·보안,9066,0.00455543,0.00455543,0.00455543,0.00455543,0.00455543,0.00455543,0.00455543,0.00455543,0.00455543,0.00455543,0.872447961,0.00455543,0.00455543,0.00455543,0.00455543,0.00455543,0.00455543,0.00455543,0.00455543,0.00455543,0.00455543,0.00455543,0.00455543,0.00455543,0.00455543,0.00455543,0.00455543,0.00455543,0.00455543
PC·디지털기기 설치·관리,9070,0.006446204,0.006446204,0.006446204,0.006446204,0.006446204,0.006446204,0.006446204,0.006446204,0.006446204,0.006446204,0.819506293,0.006446204,0.006446204,0.006446204,0.006446204,0.006446204,0.006446204,0.006446204,0.006446204,0.006446204,0.006446204,0.006446204,0.006446204,0.006446204,0.006446204,0.006446204,0.006446204,0.006446204,0.006446204
입시·보습학원,A010,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.785278674,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619
외국어·어학원,A020,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.785278674,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619
독서·논술·스피치학원,A091,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.785278674,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619
컴퓨터·정보통신,A030,0.387470397,0.005986443,0.005986443,0.005986443,0.005986443,0.005986443,0.005986443,0.005986443,0.005986443,0.005986443,0.450895636,0.005986443,0.005986443,0.005986443,0.005986443,0.005986443,0.005986443,0.005986443,0.005986443,0.005986443,0.005986443,0.005986443,0.005986443,0.005986443,0.005986443,0.005986443,0.005986443,0.005986443,0.005986443
요가·필라테스 강사,A033,0.004389293,0.004389293,0.004389293,0.004389293,0.004389293,0.004389293,0.004389293,0.004389293,0.004389293,0.128224437,0.004389293,0.004389293,0.004389293,0.004389293,0.004389293,0.004389293,0.004389293,0.004389293,0.004389293,0.004389293,0.004389293,0.004389293,0.004389293,0.004389293,0.004389293,0.004389293,0.004389293,0.753264659,0.004389293
피트니스 트레이너,A036,0.005094698,0.005094698,0.005094698,0.005094698,0.005094698,0.005094698,0.005094698,0.005094698,0.005094698,0.240710493,0.005094698,0.005094698,0.005094698,0.005094698,0.005094698,0.005094698,0.005094698,0.005094698,0.005094698,0.005094698,0.005094698,0.005094698,0.005094698,0.005094698,0.005094698,0.005094698,0.005094698,0.621732673,0.005094698
레져스포츠 강사,A038,0.0062531,0.0062531,0.0062531,0.0062531,0.0062531,0.0062531,0.0062531,0.0062531,0.0062531,0.824913214,0.0062531,0.0062531,0.0062531,0.0062531,0.0062531,0.0062531,0.0062531,0.0062531,0.0062531,0.0062531,0.0062531,0.0062531,0.0062531,0.0062531,0.0062531,0.0062531,0.0062531,0.0062531,0.0062531
예체능 강사,A040,0.008106947,0.008106947,0.008106947,0.008106947,0.008106947,0.008106947,0.008106947,0.008106947,0.773005486,0.008106947,0.008106947,0.008106947,0.008106947,0.008106947,0.008106947,0.008106947,0.008106947,0.008106947,0.008106947,0.008106947,0.008106947,0.008106947,0.008106947,0.008106947,0.008106947,0.008106947,0.008106947,0.008106947,0.008106947
유아·유치원,A050,0.007050751,0.007050751,0.007050751,0.007050751,0.007050751,0.007050751,0.802578976,0.007050751,0.007050751,0.007050751,0.007050751,0.007050751,0.007050751,0.007050751,0.007050751,0.007050751,0.007050751,0.007050751,0.007050751,0.007050751,0.007050751,0.007050751,0.007050751,0.007050751,0.007050751,0.007050751,0.007050751,0.007050751,0.007050751
등하원·승하차도우미,A092,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.869085149
방문·학습지,A060,0.005870392,0.005870392,0.005870392,0.005870392,0.005870392,0.005870392,0.005870392,0.005870392,0.005870392,0.005870392,0.005870392,0.005870392,0.005870392,0.005870392,0.005870392,0.005870392,0.005870392,0.005870392,0.835629023,0.005870392,0.005870392,0.005870392,0.005870392,0.005870392,0.005870392,0.005870392,0.005870392,0.005870392,0.005870392
보조교사,A070,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.00467553,0.869085149
자격증·기술학원,A080,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.785278674,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619
국비교육기관,A090,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.785278674,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619,0.007668619
학원운영지원,A093,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.72638725,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.003783215,0.171465954
교재·교육콘텐츠제작,A094,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.741390641,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049,0.009236049
교육·강사 기타,A990,0.004892964,0.004892964,0.004892964,0.004892964,0.004892964,0.004892964,0.004892964,0.004892964,0.004892964,0.004892964,0.004892964,0.004892964,0.004892964,0.004892964,0.004892964,0.004892964,0.004892964,0.004892964,0.158795818,0.611161928,0.004892964,0.004892964,0.004892964,0.004892964,0.004892964,0.004892964,0.004892964,0.004892964,0.102825184
웹·모바일디자인,B010,0.006988619,0.006988619,0.006988619,0.006988619,0.006988619,0.006988619,0.006988619,0.006988619,0.006988619,0.006988619,0.006988619,0.006988619,0.006988619,0.006988619,0.006988619,0.006988619,0.804318661,0.006988619,0.006988619,0.006988619,0.006988619,0.006988619,0.006988619,0.006988619,0.006988619,0.006988619,0.006988619,0.006988619,0.006988619
그래픽·영상·편집디자인,B020,0.004523993,0.004523993,0.004523993,0.004523993,0.004523993,0.004523993,0.004523993,0.004523993,0.004523993,0.004523993,0.004523993,0.004523993,0.004523993,0.004523993,0.004523993,0.004523993,0.004523993,0.004523993,0.004523993,0.004523993,0.004523993,0.004523993,0.004523993,0.004523993,0.392254246,0.485597931,0.004523993,0.004523993,0.004523993
제품·산업디자인,B030,0.00503061,0.564790469,0.00503061,0.00503061,0.00503061,0.00503061,0.00503061,0.00503061,0.00503061,0.00503061,0.00503061,0.00503061,0.00503061,0.00503061,0.00503061,0.00503061,0.00503061,0.00503061,0.00503061,0.00503061,0.00503061,0.00503061,0.00503061,0.00503061,0.00503061,0.299383072,0.00503061,0.00503061,0.00503061
CAD·CAM·인테리어디자인,B040,0.004992263,0.004992263,0.004992263,0.004992263,0.004992263,0.004992263,0.004992263,0.004992263,0.004992263,0.004992263,0.004992263,0.004992263,0.004992263,0.004992263,0.004992263,0.004992263,0.004992263,0.004992263,0.004992263,0.004992263,0.004992263,0.004992263,0.004992263,0.004992263,0.004992263,0.860216639,0.004992263,0.004992263,0.004992263
캐릭터·애니메이션디자인,B050,0.003920067,0.003920067,0.003920067,0.003920067,0.003920067,0.003920067,0.003920067,0.003920067,0.003920067,0.003920067,0.003920067,0.003920067,0.003920067,0.003920067,0.003920067,0.003920067,0.003920067,0.003920067,0.003920067,0.003920067,0.003920067,0.003920067,0.003920067,0.003920067,0.00392007,0.890238116,0.003920067,0.003920067,0.003920067
패션·잡화디자인,B060,0.004550048,0.146979393,0.004550048,0.004550048,0.004550048,0.004550048,0.004550048,0.004550048,0.004550048,0.730169313,0.004550048,0.004550048,0.004550048,0.004550048,0.004550048,0.004550048,0.004550048,0.004550048,0.004550048,0.004550048,0.004550048,0.004550048,0.004550048,0.004550048,0.004550048,0.004550048,0.004550048,0.004550048,0.004550048
디자인 기타,B990,0.005670014,0.005670014,0.005670014,0.005670014,0.005670014,0.005670014,0.005670014,0.005670014,0.005670014,0.005670014,0.005670014,0.005670014,0.005670014,0.005670014,0.005670014,0.005670014,0.005670014,0.005670014,0.005670014,0.005670014,0.005670014,0.005670014,0.841239621,0.005670014,0.005670014,0.005670014,0.005670014,0.005670014,0.005670014
보조출연·방청,C010,0.003901105,0.003901105,0.003901105,0.003901105,0.003901105,0.003901105,0.003901105,0.230602462,0.003901105,0.003901105,0.003901105,0.003901105,0.003901105,0.003901105,0.003901105,0.003901105,0.003901105,0.003901105,0.003901105,0.003901105,0.003901105,0.003901105,0.003901105,0.003901105,0.003901105,0.664067702,0.003901105,0.003901105,0.003901105
방송스텝·촬영보조,C020,0.005083616,0.005083616,0.005083616,0.005083616,0.005083616,0.005083616,0.005083616,0.592102774,0.005083616,0.005083616,0.005083616,0.005083616,0.005083616,0.005083616,0.005083616,0.005083616,0.005083616,0.005083616,0.005083616,0.005083616,0.005083616,0.005083616,0.005083616,0.005083616,0.005083616,0.270639583,0.005083616,0.005083616,0.005083616
동영상촬영·편집,C030,0.004632854,0.004632854,0.004632854,0.004632854,0.004632854,0.004632854,0.707271177,0.004632854,0.004632854,0.167641762,0.004632854,0.004632854,0.004632854,0.004632854,0.004632854,0.004632854,0.004632854,0.004632854,0.004632854,0.004632854,0.004632854,0.004632854,0.004632854,0.004632854,0.004632854,0.004632854,0.004632854,0.004632854,0.004632854
사진촬영·편집,C035,0.005692551,0.005692551,0.005692551,0.005692551,0.005692551,0.005692551,0.005692551,0.005692551,0.005692551,0.005692551,0.005692551,0.005692551,0.840608561,0.005692551,0.005692551,0.005692551,0.005692551,0.005692551,0.005692551,0.005692551,0.005692551,0.005692551,0.005692551,0.005692551,0.005692551,0.005692551,0.005692551,0.005692551,0.005692551
조명·음향,C040,0.005665729,0.005665729,0.005665729,0.005665729,0.005665729,0.005665729,0.005665729,0.005665729,0.005665729,0.005665729,0.005665729,0.005665729,0.005665729,0.005665729,0.005665729,0.005665729,0.005665729,0.005665729,0.005665729,0.005665729,0.525317595,0.005665729,0.005665729,0.005665729,0.321707728,0.005665729,0.005665729,0.005665729,0.005665729
방송사·프로덕션,C050,0.005266882,0.005266882,0.005266882,0.005266882,0.005266882,0.005266882,0.005266882,0.005266882,0.005266882,0.005266882,0.005266882,0.005266882,0.005266882,0.005266882,0.005266882,0.005266882,0.005266882,0.005266882,0.005266882,0.005266882,0.852527304,0.005266882,0.005266882,0.005266882,0.005266882,0.005266882,0.005266882,0.005266882,0.005266882
신문·잡지·출판,C060,0.004925775,0.004925775,0.004925775,0.004925775,0.004925775,0.004925775,0.668903264,0.004925775,0.004925775,0.004925775,0.004925775,0.004925775,0.004925775,0.004925775,0.004925775,0.004925775,0.004925775,0.004925775,0.004925775,0.004925775,0.004925775,0.004925775,0.004925775,0.004925775,0.004925775,0.004925775,0.198100823,0.004925775,0.004925775
미디어 기타,C990,0.004024855,0.004024855,0.004024855,0.004024855,0.004024855,0.004024855,0.004024855,0.004024855,0.004024855,0.004024855,0.004024855,0.004024855,0.004024855,0.004024855,0.004024855,0.004024855,0.004024855,0.004024855,0.004024855,0.004024855,0.004024855,0.004024855,0.004024855,0.004024855,0.887304047,0.004024855,0.004024855,0.004024855,0.004024855
